Duration,D1-Age,D2-Gender,D3-Tribe,D4-Race,D5-Education,D6-Income,EFL,Q1,Q2,Q3,Q4,FQ1,FQ2,FQ3,ComQ1,ComQ2,ComQ3,Label_SubjectiveLit,Text_SubjectiveLit,ATQ_1,ATQ_2,ATQ_3,ATQ_4,ATQ_5,ATQ_6,ATQ_7,ATQ_8,TWB_1,TWB_2,TWB_3,TWB_4,TWB_5,TWB_6,TWB_7,TWB_8,TWB_9,TWB_10,RA1_1,RA1_2,RA1_3,RA1_4,RA1_5,RA1_6,RA1_7,RA1_8,RA1_9,RA1_10,STAI_1,STAI_2,STAI_3,STAI_4,STAI_5,STAI_6,STAI_7,BSCS_1,BSCS_2,BSCS_3,BSCS_4,REI_1,REI_2,REI_3,REI_4,REI_5,REI_6,REI_7,REI_8,REI_9,REI_10,FIPI_1,FIPI_2,FIPI_3,FIPI_4,FIPI_5,BMC1_1,BMC1_2,BMC1_3,BMC1_4,BMC1_5,Label_TrustPhys,Text_TrustPhys,Emo1_5,Emo1_6,Emo1_7,Emo1_8,Emo1_9,Emo1_10,Emo1_11,Emo1_12,Label_Anxiety,Text_Anxiety,HC_1,HC_2,HC_3,HC_4,HC_5,Rx2,Validity,MN1,MN2,MN3,MN4,MN5,MN6,MN7,MN8,GHNT1,GHNT2,GHNT3,GHNT4,GHNT5,GHNT6,Label_Numeracy,Text_Numeracy,Dmed_7,Dmed_8,Dmed_1,Dmed_2,Dmed_3,Dmed_9,Dmed_10,Dmed_5,Dmed_6,,,,
49,29,Male,Kikuyu,Black,Some college,"11,610,000 KES or more",No,4,4,4,3,3,1,3,1,1,1,0.642857143,"Taarifa za kiafya huwa rahisi kupata, kuchakata na kuelewa iwapo misamiati isiyo ngumu itatumika ama visawe za maneno nisiyo yaelewa",1,2,3,1,1,5,1,2,5,5,2,4,4,5,4,5,4,5,1,1,4,3,4,1,2,4,4,1,3,2,1,1,2,2,2,4,5,5,3,4,2,5,1,4,5,5,5,5,5,6,7,7,5,7,1,5,5,5,5,1,Namwamini daktari wangu kwa sababu kila anachoniambia huwa ni kweli na sijawai pata madhara yoyote kutokana na ushauri au matibabu yake,1,1,1,2,1,1,1,1,0.166666667,Hisia za wasiwasi au hofu hunijia ninapomkosa daktari kwenye ofisi lake au nimpate daktari mwingine nisiye mzoea,5,5,5,5,5,3,5,2,1,4,4,4,3,4,3,2,25%,32,5,60%,170,0.818181818,Sina tukio lolote linaloonyeha ujuzi wangu wa masuala ya afya au matibabu kwa sababu nina daktari wangu ambaye unieleza mambo ya afya na matibabu.,"5'5""",60,0,Yes,More than 10,3-4hours,6,3-5 days,2,,,,
61,36,Male,Kikuyu,Black,High school graduate,"7,095,000 KES - 9,674,871 KES",No,4,4,4,3,3,3,3,1,1,1,0.801587302,Kwa urahisi na pia madawa yanapatikana lakini si wakati wote.Madaktari wakati mwingine hawapatikani kwenye hospitali,4,3,5,2,4,5,4,2,4,2,4,4,1,5,2,4,3,4,1,4,4,3,1,2,5,5,5,1,2,3,2,2,4,2,2,5,5,4,5,1,3,2,4,5,5,5,5,5,5,5,6,7,7,6,5,4,4,4,4,0.68,Mamwamini kwa sababu nimerudisha afya yangu mara ninapokuwa mgonjwa.Ananifuatilia ninapokuwa naendelea na dawa.,1,1,1,1,6,1,2,1,0.285714286,Jinsi daktari alivyo hitimu.Ujuzi katika kazi yake.Kama anajali mgonjwa wake au laa.Kiwango kipi anaweza kuenda ili mgonjwa aweze kupata nafuu kwa haraka,5,5,5,4,4,3,5,2,1,4,1,1,3,4,3,2,5%,80,22.5,1%,200,0.636363636,Niliweza kuokoa maisha ya mtu aliyekuwa na shida ya kuvunjika mguu wake na kuweza kumpeleka hospitali bila kufanya mguu kuvua damu zaidi.,"6'1""",59,0,Yes,2,1-2 hours,5,10-19 days,10,,,,
33,39,Female,Kamba,Black,Grad / professional degree,"Less than 2,580,000 KES",Yes,2,4,5,1,3,1,2,1,1,1,0.492063492,Muda mwingi mimi uelewa na taarifa za kiafya. Wakati mwingi inanibidi nimuulize daktari aeze kunifununulia taarifa hio.,3,3,5,1,2,4,2,3,4,5,5,5,5,5,5,5,5,5,1,1,1,1,1,5,1,3,5,1,3,4,4,4,4,3,4,5,5,5,5,3,5,5,3,5,3,5,5,4,4,6,7,7,7,7,3,5,5,5,5,0.92,Madaktari huaminika kwa kuwa huwa makini kwa matibabu ya kila mgojwa na uwakikisha wamepima vipimo vyote ilikujua umeugua ugojwa upi.,5,4,4,7,7,5,7,5,0.857142857,Hofu uniambata wakati sijui ninacho ugua mimi. Wakati mwigine wasiwasi unikumba nikijiuliza kwamba daktari huyo kama ata nitibu inavyostahili.,5,5,4,5,5,5,5,2,2,3,3,4,2,2,4,1,20%,80,10,10%,200,0.09090909,Kupenda sana kuenda semina ambazo zinafunza kuhusu masuala ya afya. Daktari kunifunza jinsi ya kutumia dawa.,"4'0""",68,0,Yes,4,1-2 hours,7 - Very healthy,0 days,0,,,,
45,49,Male,Luo,Black,Some graduate school,"Less than 2,580,000 KES",No,5,4,4,4,3,3,3,2,2,2,0.73015873,Uwezo niliyo nayo ya kuchakata Na kuelewa taarifa za msingi za afya na huduma zinazohitajika kufanya maamuzi sahihi ya afya Ni ya kawaida,1,2,3,1,2,1,3,1,5,4,4,4,4,5,3,3,3,5,4,2,4,1,3,5,4,4,3,2,3,2,2,2,1,3,1,4,5,5,4,2,4,4,4,3,4,5,4,4,4,6,6,6,6,6,4,2,2,2,2,0.4,Hawaaminiki siku hizi madaktari kwasababu ya maswala ya Kula rushwa nakadhalika badala ya kuangalia au kuhudumia wagonjwa Kwa jumla,5,5,5,4,4,4,4,5,0.619047619,"Ninapotembelea ofisi ya daktari, huwa nahisi hofu kwasababu ya maswala ya Hela, kukosa Dawa, daktari kuwa Na haraka bila kupa nafasi ya kujieleza",5,5,5,5,5,4,5,2,1,4,4,4,3,2,3,2,20%,20,5,3%,2,0.727272727,Tukio la kuonyesha ujuzi Wangu Wa masuala ya afya au matibabu halipo kwasababu Mimi Sio daktari Wala siwezi tibu magonjwa yeyote,"5'11""",78,0,No,0,7-8 hours,5,All 30 days,4,,,,
71,38,Male,Luhya,Black,Some college,"Less than 2,580,000 KES",Yes,1,4,4,4,2,2,2,1,1,1,0.515873016,"Ingawa Mimi si mtaalamu wa afya,ninaweza kuelewa taatifa niliyopewa au ninayopata kutoka Kwa mhufumu",1,1,2,1,2,5,2,1,5,4,5,4,4,5,5,5,4,5,3,1,1,1,1,5,4,5,5,1,2,2,2,2,2,2,3,4,5,4,5,3,5,1,3,4,4,5,4,4,5,4,7,7,3,6,4,3,3,3,3,0.56,Madaktari wa siku hizi haja Yao Hua ni pesa Kwa sababu ya Hali ngumu ya Maisha hapa nchini kutokana Na ushuru wa Hali ya juu kutoka Kwa serikali,2,4,2,2,2,3,2,2,0.30952381,"Okies daktari huyo amehitimu kuwa daktari,Je vipimo vyake vitanisaidia katika Hali yangu ya kiafya,Je atanitoza Ada ya juu ya matibabu",5,5,5,5,5,5,5,1,1,4,1,1,1,1,2,2,20%,100,42.5,1%,100,0.272727272,"Nilipokua mhudumu wa afya kijijini, nilihudumia magonjwa aliyekua amepoteza fahamu kutokana Na kutembea Kwa just Kwa mda mrefu","4'5""",60,0,No,4,More than 12 hours,7 - Very healthy,0 days,0,,,,
20,34,Female,Kikuyu,Black,College graduate,"2,580,000 KES - 4,514,871 KES",Yes,2,1,4,1,3,1,3,1,1,2,0.436507936,Kila mara kinienda hospitali daktari wengine hawana roho ya kusaidia. Muda mwingine ni ngumu daktari kuelezea kinachonisumbua mwilini,2,4,2,2,2,3,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,2,2,2,2,2,2,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,7,7,7,6,1,5,2,4,4,4,0.6,Namwamini daktari wangu kwa vile huwa maakini akinitibu.Dawa huwa ananipea huniponya matibabu.Ila wakati mwingine huwa simwamini,5,5,1,6,5,5,5,5,0.738095238,Wakati mwingine matokeo ya kipimo cha daktari chaweza kupea mtu hofu kwanza ikiwa ni ugonjwa ambayo haina timba,5,5,5,5,5,4,5,2,3,4,3,2,3,3,3,2,4%,40,20,5%,34,0.545454546,Daktari alinifanyia vipimo ambazo zilionyesha masuala ya afya baada ya kuhema na kutoa kijoto sana usiku,"5'0""",78,2,Yes,More than 10,1-2 hours,2,1-2 days,4,,,,
22,21,Female,Kamba,Black,Some graduate school,"Less than 2,580,000 KES",No,2,4,4,4,3,1,3,1,1,1,0.619047619,Naelewa kwa kiwango kikubwa tena nina uhakika na ninalo jibu kwa kua napata msaada wakati sielewi linalotakikaana,2,5,3,3,3,4,1,3,4,5,4,4,4,5,5,5,4,5,3,1,3,1,2,4,1,1,3,1,4,1,2,3,2,3,2,5,5,5,5,1,1,5,3,5,3,5,5,5,5,7,7,7,7,7,5,5,5,5,5,0.84,Namwamini daktari kwa kiwango cha juu kwa sababu ana uzoefu katika taaluma yake na lolote analofanya ni kuhakikisha nitakua salama,1,2,4,4,5,2,3,3,0.428571429,Nahisi wasiwasi kwani daktari anaweza kua hana uzoefu na kutibu bila kuzingatia na labda mtumizi ya hela yanaweza kua zaidi ya nilivyotarajia,3,5,5,1,3,2,5,4,3,4,4,2,4,2,3,1,1%,50,18,2%,20,0.363636364,Naelewa kwa kiwango kikubwa kuweza kutatua chanzo cha maumivu kuelewa kinga na kujua viwango navyopaswa kula,"5'0""",54,0,Yes,4,3-4hours,7 - Very healthy,0 days,0,,,,
21,21,Male,Luhya,Black,College graduate,"Less than 2,580,000 KES",No,1,3,3,3,2,1,2,1,1,1,0.365079364,Wakati yeyote ninaposkia afya yangu hainipeleki vizuri inanibidii nimtembelee daktari ili afya yangu iimarike i,1,2,3,1,2,5,1,2,5,4,5,5,4,4,5,4,5,5,5,1,3,3,1,2,1,3,1,1,1,1,2,2,2,2,2,3,5,2,5,5,3,5,4,5,5,4,5,4,5,7,7,7,6,5,1,5,5,5,5,1,Namwamini daktari yangu kwa sababu yeye ndio anajua afya yangu na matibabu yake sina tatizo na yeye kabisa au pingamizi,1,2,2,4,1,2,3,3,0.333333333,Huwa nina wasiwasi ambapo wakati nmetoka kushiriki ngono na kwenda hosptalini kuangalia afya yangu na pia wakati daktari anaanza maneno yke na msisimiko,5,5,5,5,5,3,5,2,1,3,4,4,3,4,1,2,5%,10,34,70%,30,0.636363636,Afya yangu ni Bora lkini tatizo kidogo kidogo la hapa na pale ambalo daktari alishashugulikia na afya yangu naenda ikiimarika kidogo kidogo,"6'2""",72,0,Yes,More than 10,7-8 hours,5,0 days,1,,,,
54,26,Female,Luhya,Black,College graduate,"4,515,000 KES - 7,094,871 KES",Yes,3,4,5,4,3,2,3,1,1,1,0.746031746,Nina amini Kwa kua ninaweza kuelewa taarifa za kimsinga za afya na kufanya maamuzi sahihi . Bali na hayo najua kutumia mtandao kufanya utafiti kamili.,1,2,1,1,1,4,1,1,5,4,4,4,4,4,4,5,4,4,3,1,1,1,5,5,1,5,1,1,2,2,2,2,2,1,2,3,4,4,3,1,1,5,3,1,5,5,5,5,5,7,7,7,6,7,4,5,4,4,4,0.76,Ninamwamini daktari wangu mara Kwa mara Kwa matibabu yangu ya kwaida ijapokua Kuna wakati mwingine si sawa,5,1,1,5,5,1,1,5,0.523809524,Wasiwasi huniingia wakati wa kuambiwa ugonjwa ni nayo.Hua sitaki kua na ugonjwa ya kukawia mwilini.fikra hio hunipa wasiwasi mwingi,5,5,5,4,5,2,5,2,1,2,4,4,2,1,3,1,20%,48,5,20%,30,0.545454546,Mwanangu alikua na homa kali. Nikaweka kitamba kwenye maji baridi na kukamua na kumpanguza nayo.na homa kali ikapungua.,"5'3""",64,1,Yes,2,More than 12 hours,7 - Very healthy,0 days,0,,,,
28,34,Female,Luo,Black,College graduate,"9,675,000 KES - 11,609,871 KES",Yes,1,1,3,1,2,1,2,1,1,1,0.26984127,Naweza pata na kuelewa taarifa za msingi za Afya na huduma kwa njia ya haraka na upesi mno. Huduma imerahisishwa na mbinu za teknolojia maarufu zaidi.,2,3,1,3,3,2,3,1,5,5,5,4,4,5,5,5,4,5,3,3,1,1,1,1,1,1,4,1,1,2,2,3,3,2,1,1,1,4,3,1,2,4,4,4,3,1,2,2,2,2,5,5,5,6,4,5,5,5,5,0.88,"Ninamwamini daktari wangu kwa sababu ana ujuzi wa kitaaluma, uzoefu wa kutatua changamoto za kiafya, na anatoa maelezo wazi kuhusu matibabu.",7,4,3,5,5,7,2,2,0.666666667,"Ninahisi wasiwasi unapotembelea ofisi ya daktari kutokana na hofu ya kugunduliwa ugonjwa mbaya, matibabu yasiyoeleweka, au gharama kubwa za matibabu.",5,5,5,5,5,5,5,1,2,3,1,4,3,1,1,1,100%,80,12,81%,200,0.09090909,Nilishiriki kampeni ya afya ya jamii ambapo niliwasaidia wakazi kuelewa umuhimu wa chanjo na lishe bora.,"5'3""",75,2,Yes,4,3-4hours,7 - Very healthy,0 days,0,,,,
42,25,Male,Luo,Black,Some college,"2,580,000 KES - 4,514,871 KES",Yes,4,4,4,3,2,2,3,1,1,1,0.642857143,"Kiwango changu Cha kupata taarifa msingi ni wastani, kuchakata taarifa za afya pia ni wastani na kuelwa taarifa msingi za afya ni Bora.",1,1,2,1,2,5,1,1,4,4,4,5,4,4,4,4,3,4,3,1,2,1,2,1,1,2,1,2,3,2,3,2,1,2,2,3,5,3,4,4,4,4,2,3,4,4,4,3,3,6,6,7,7,5,1,5,5,4,4,0.92,Namwamini daktari wangu kimataifa kwa sababu yeye hutoa maalezo yake ya matibabu kwa kina na Mimi ninawesa kuelewa Hali yangu ya afya.,2,2,2,2,3,2,1,3,0.30952381,Kinachonifanya nihisi hofu au kukuwa na wasiwasi ninapotembelea ofisi ya daktari ni kutojua hali yangu ya afya,5,4,4,4,4,2,5,2,1,4,1,2,2,2,1,1,41%,50,5,28%,20,0.454545454,Nilipokuwa na maumivu nilitembelea kituo Cha afya ili kujua hali yangu ya afya. Daktari wangu ambaye ni wakumwaminika alinishughulikia,"4'6""",60,3,Yes,6,3-4hours,5,0 days,1,,,,
49,36,Male,Kikuyu,Black,Some college,"Less than 2,580,000 KES",No,4,4,5,3,2,2,3,1,1,2,0.626984127,Naona Kuna uwezekano nipate kuelewa kama waelezaji wataweza kutumia Manteno yanayoeleweka Kwa urahisi,2,2,2,2,4,4,2,4,4,2,3,2,2,2,2,4,2,2,5,1,5,1,5,5,5,5,5,3,2,3,3,3,3,3,4,1,1,5,5,1,1,5,1,5,5,5,5,5,5,6,7,7,7,6,5,4,5,3,3,0.64,Kwa kweli madaktari wengi hawana Utu kabisa wakienda kunywa chai ni masaa hawajali Kuna wagonjwa ambao wanawangoja,5,5,6,6,6,6,6,6,0.833333333,Wakati mwingine unapata daktari yuakutibu akiwasiliana na rafikiye Kwa simu hata huwezi elezea shinda yako yote,5,5,5,5,5,2,5,2,1,3,1,4,3,2,2,1,75%,80,3,5%,10,0.272727272,Nilipea uzaidizi Wa Kwanza Kwa mtu aliye umwa Na nyoka Kwa kufunga mkono wake ili kuzuia simu kusambaa,"5'6""",55,3,No,4,Less than 1 hour,1 - Very unhealthy,0 days,2,,,,
52,24,Female,Meru,Black,Some college,"Less than 2,580,000 KES",Yes,1,1,4,2,1,2,2,1,2,1,0.277777777,Mara nyingi asilimia hamsini naweza tumia daktari mitandaoni ama najifikisha hospitalini kuelewa zaidi,3,5,2,2,3,5,4,2,5,2,2,4,3,4,2,4,3,5,1,5,5,1,1,5,2,5,1,1,3,2,2,1,2,1,2,4,5,4,4,5,1,1,1,5,5,5,5,4,5,5,7,7,5,5,3,2,4,2,2,0.52,Mara nyingi sijapata daktari ambaye anania ya kutibu kina cha maradhi yangu. Huwa natibiwa dalili tu alafu maradhi yale yale yanarejea baada ya muda mfupi.,4,2,1,1,4,4,4,5,0.523809524,Taratibu fulani za matibabu na maumivu ya taratibu fulani pia bei ya taratibu fulani uzoefu mbaya WA daktari mmoja,5,5,5,5,5,2,5,1,2,4,4,2,3,1,2,2,20%,80,12.5,10%,150,0.454545454,Kusoma mitandaoni na pia nilipougua vidonda vya tumbo na nikimsaidia Dada yangu anayesomea daktari kufanya utafit,"5'5""",71,1,Yes,4,1-2 hours,5,0 days,0,,,,
34,26,Male,Kisii,Black,Some college,"11,610,000 KES or more",No,4,3,3,3,2,3,3,2,2,1,0.595238096,Vile Tu nimeeleza mambo yanayohusiana na afya yangu napendelea kuyapea kipaumbele Sana maana ni ya muhimu Sana.,2,2,2,2,4,4,2,2,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,5,1,1,1,1,2,2,2,2,2,2,2,5,5,5,5,1,1,5,1,5,5,5,5,5,5,5,6,5,5,4,4,4,4,3,4,0.68,Daktari ni mtu amesema anaelewa mambo mingi kuhusu ndwele na kwa hivyo atatumia Ile tajiriaba amepata kuhudumia wagonjwa .,1,1,3,5,6,1,1,1,0.357142857,Kiesa ukweli wakati mwengine nahisi kuwa na wasiwasi sababu anaweza niambie niko na ugonjwa ambao ni ngumu kutibiu kama saratani.,5,5,5,5,5,3,5,2,2,4,4,4,2,2,4,2,20%,50,50,99%,150,0.363636364,Vile nimeeleza ni kwamba nishaifanyia mgojwa wa kuzimia huduma ya kwanza kutokana tu na tajiriiba niliyooata kutokana kutazama video kwa mitandao ya kijamii.,"5'8""",68,0,No,2,9-10 hour,7 - Very healthy,0 days,0,,,,
25,24,Male,Luo,Black,Some college,"11,610,000 KES or more",Yes,2,3,3,3,2,3,2,2,2,2,0.428571429,Nina kiwango cha juu Sana kuelewa taarifa za msingi za afya na huduma zinazohitajika kufanya maamuzi sahihi ya afya.,1,2,4,2,3,2,3,3,4,2,4,4,3,4,4,4,2,2,3,1,4,4,1,3,2,2,4,1,3,1,2,3,3,2,2,4,4,4,4,5,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4,4,4,4,4,0.72,Namwamini daktari wangu WA kawaida kwa sababu amenisaidia Sana katika kufanya mambo mengi yanayohusiana na afya yangu.,5,6,4,5,6,6,6,4,0.761904762,Wakati mwingine sihisi wasiwasi kwa sababu daktari anakuwa MTU mzuri na zile.tiba ambazo ananipea ni zile za kusaidia.,5,5,5,5,5,2,5,2,1,4,4,4,4,2,3,1,20%,80,10,7%,30,0.545454546,Nilifanya tathmini ya athari za magonjwa sugu kwenye mifumo ya afya ya umma na kutoa mapendekezo ya kisera ili kuboresha huduma za afya.,"5'5""",62,4,Yes,8,3-4hours,5,0 days,0,,,,
27,40,Female,Kikuyu,Black,Some college,"Less than 2,580,000 KES",Yes,2,2,1,4,1,2,2,1,2,1,0.301587302,Mara mengi Mimi huelewa maswali naulizalwa lakini ni sipo jua nauliza mtu anisadie na maswali ambayo ni ngumu.,1,2,4,3,3,3,1,1,4,4,3,4,4,5,5,5,4,3,3,1,1,2,1,3,3,3,1,1,1,2,2,3,3,1,1,4,4,5,4,1,1,2,4,3,5,4,4,3,2,4,5,5,4,4,5,5,5,4,5,0.8,Namwani daktari kwa sababu dawa zenye yeye hunipea hukua nzuri na zinafanya kazi sana na pia yeye hupiga simu kuniuliza vile naedelea,5,5,3,3,6,7,7,7,0.833333333,"Shidano,kwa sababu sipendi shidano,ninapoa ambiwa napewa shidano napata hofu,shidano hukua uchungu sana",5,5,5,5,5,4,5,4,1,2,3,4,2,3,2,1,80%,60,12,33%,50,0.09090909,Hospitali na habari kwa tununu na kwa simu ama napatana na watu kwa njia wakipatiana maelezo ya masuala ya afya,"5'6""",68,1,Yes,More than 10,5-6 hours,6,0 days,1,,,,
43,32,Female,Luo,Black,Some college,"11,610,000 KES or more",No,3,3,4,4,2,1,3,1,1,1,0.53968254,"Kwa kiwango kikubwa zaidi, nina uwezo wa kufanya maamuzi kwa afya na huduma zinazotakikana kwa afya yangu",2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,2,2,2,2,2,2,5,1,5,5,4,2,4,3,3,3,4,3,3,3,7,7,7,7,7,1,4,4,4,4,0.84,"Namwamini daktari wangu kwa sababu, huwa ananifanyia matibabu kikamilif, Maelezo yake kuhusu shida yeyote katika afya yangu huwa bora kabisa.",6,6,4,4,4,4,4,4,0.619047619,"Kile kitu kinachofanya nikue wasiwasi au hofu sana ni uoga wa kudungwa shindano, pia ile shida naeza patikana nayo baada ya kufanyiwa kipimo cha damu.",5,5,5,5,5,5,5,2,3,1,1,4,3,1,2,2,99%,80,10,97%,200,0.272727272,Tukio linaloonyesha ujuzi wangu kwa masuala ya matibabu ni pale ninaposhirikiana vizuri na daktari wangu kujibu maswali ya afya yangu anaponiuliza.,5'6'',69,0,Yes,3,1-2 hours,7 - Very healthy,0 days,0,,,,
26,30,Female,Kikuyu,Black,College graduate,"Less than 2,580,000 KES",No,4,4,4,4,2,3,2,1,1,1,0.666666667,"Ingawaje mimi sio mtaalamu wa afya, naamini kua nina uwezo kiasi na pia nina marafiki ambao ni wataalamu wa afya na wanaweza nisaidia kuchambua nisiloelewa.",3,4,3,1,3,3,1,3,4,4,4,4,3,4,4,5,4,4,1,1,2,1,2,3,3,3,3,1,2,1,2,2,2,1,2,3,3,5,5,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,1,1,1,3,0.32,Kuna madaktari ambao wako kwenye biashara na sio kuwajali wagonjwa wao. Kwa hio siamini wengi wao. Lakini pia najua kuna madaktari ambao wanajali wangonjwa.,4,4,4,4,3,1,2,1,0.357142857,Hua nahofia kupewa taarifa mbaya. Mara mingi mimi huenda kumwona Daktari nikiwa na tatizo au ugonjwa. Ugonjwa huja na gharama.,3,3,3,2,3,2,5,2,1,2,4,3,2,4,2,2,20%,100,5,10%,150,0.545454546,Mamangu alikua H-pylori na sikujua hata na dalili. Ilibidi twende hospitali ili tusaidike. Alitibiwa na kupewa dawa.,"5'6""",51,0,No,More than 10,7-8 hours,3,0 days,0,,,,
28,24,Male,Kamba,Black,Some college,"Less than 2,580,000 KES",No,5,2,2,4,3,3,3,2,1,2,0.674603174,kiwango cha chini. Wakati wengine madaktaki hutumia lugha ngumu ambayo sielewi. kwa sababu sina iyo elimu ya udaktaki.,3,4,4,5,2,3,4,1,3,3,4,4,3,5,4,3,4,4,3,5,4,2,4,4,3,3,3,4,3,1,2,2,2,2,3,4,4,3,4,3,4,4,5,3,3,4,4,3,5,5,4,2,6,6,4,3,4,3,4,0.64,Namwamini daktari. Daktari amehitimu na kupewa ithini na serikali. Namwamini daktari. Daktari amehitimu na kupewa ithini na serikali.,2,5,5,4,6,3,3,1,0.452380952,Kupatwa na magojwa ya hatari. wakati mwegine mii huofia kupatwa na magojwa hatari kama ukimwa na saratani. wakati mwegine nahofia masahibu yangu kujulikana.,3,4,4,3,4,3,5,2,2,3,2,3,2,3,3,1,25%,75,64,19%,86,0.181818182,kuwa makini. nakuaga makini wakati ambapo natembelea daktari. mimi pia uhuuliza maswali wakati ambapo sielewi kitu.,"5'8""",63,5,Yes,2,3-4hours,5,0 days,1,,,,
80,37,Male,Kalenjin,Black,College graduate,"Less than 2,580,000 KES",Yes,2,5,5,4,3,1,3,1,1,1,0.666666667,Ninakiwango inayotisha kuelezea kuhudu maamuzi muhimu kuhudu afya kwa njia sahihi kwa mchakato WA kiafya,1,1,1,1,1,4,4,3,4,3,5,3,3,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,1,2,1,1,2,1,4,5,3,5,4,3,3,3,2,4,4,3,3,3,3,6,5,6,6,4,5,4,4,5,0.8,"Namuamini daktari wangu kabisa kwa matibabu ya afya yangu kila wakati kwa sababu ni makini,mzoefu na mtalamu",2,1,2,1,3,1,1,1,0.214285714,"Hospitali yenye haina vifaa kamili za hositali ,pia ukosefu usafi mwenye mazingira ya ofisi ya hospitali",5,5,5,5,5,5,5,2,1,4,1,4,1,1,4,2,20%,5,22,60%,20,0.363636364,Tukio la kuenda katika zaanati ya kiafya imeonyesha ujuzi kamili ya kiafya binafsi na pia inatia moyo venye wako na shinda ya kiafya,"5'7""",64,0,Yes,4,7-8 hours,7 - Very healthy,All 30 days,20,,,,
28,20,Female,Kisii,Black,High school graduate,"Less than 2,580,000 KES",Yes,4,4,2,3,3,3,2,2,1,1,0.634920634,Nina uwezo wakupata mtu anaye juwa maandishi ya daktari kwakiwa pia yeye anasomea sekta ya udaktari na muhitaji sana kati Hali hiyo,1,4,2,1,3,5,4,4,5,5,4,3,4,5,4,5,3,5,5,1,3,3,5,4,1,4,4,1,3,1,4,2,1,2,3,5,5,4,5,4,3,5,5,5,5,5,3,5,3,5,6,7,3,7,1,4,5,4,5,0.92,Namuamini daktari wangu sana kwakuwa anapo nipima ananipata naungonjwa ambao ni kweli dawa anazo nipa hunisaidia sana,4,1,1,6,5,4,4,6,0.690476191,Waiting mwingine nashindwa jinsi yakumweleza daktari ninavyo hisi kwakuhofia ataniona aje atanichukulia aje na watu uku inje watanitazama sana,5,5,4,4,5,3,5,3,1,4,4,3,3,2,2,1,10%,60,45,10%,200,0.363636364,Daktari hakutaka kunipima hapo nilisimama nakumuambia kubwa awezi nipea dawa bila kunipa Hilo ni kosa,"5'5""",50,1,Yes,2,7-8 hours,7 - Very healthy,0 days,0,,,,
52,29,Male,Embu,Black,College graduate,"Less than 2,580,000 KES",No,3,4,3,3,2,1,3,1,2,2,0.436507936,"Ninaweza Pata,chakata na elewa taarifa za maingi za afya na huduma zinazohitajika Kwa kiwango kikubwa Sababa ya uwepo wa mtandao",1,2,3,1,2,2,1,1,5,5,5,4,4,5,5,5,5,5,3,1,3,2,1,1,4,2,5,1,2,2,2,2,2,2,2,4,3,5,5,4,4,3,4,4,3,3,4,4,4,6,7,7,6,6,2,4,4,4,4,0.8,Ninamwamini daktari wangu Kwa kuwa Nina ushuhuda wake kunisaidia sana pamoja na watu wengine.namwamini Kwa kiwango kikubwa,5,5,4,5,6,6,2,5,0.690476191,Kinachonifanya niwe na wasiwasi na hofu Ni gharama inayoambatana na matibabu na vile vile daktari atakayoyasema baada ya vipimo,5,4,4,4,5,4,5,3,1,4,4,2,1,1,2,1,20%,2,5,70%,50,0.454545454,Tukio ambalo lilionyesha ujuzi wangu wa masala ya afya na matibabu Ni ambapo mtu alizirai nami nkamfanyia huduma ya kwanza na akawa Sawa Kwa muda mfupu,"4'9""",65,1,No,3,Less than 1 hour,2,0 days,0,,,,
61,31,Male,Meru,Black,College graduate,"Less than 2,580,000 KES",Yes,1,1,3,3,2,1,2,1,1,1,0.317460317,Kwa asilimia hamsini kwa mia nahisi ninawesapata taarifa za kimsingi za afya na pia kuzielewa kwa usahihi kwa usaidizi wa wataalamu wa hospitali,3,3,2,2,3,4,2,3,4,4,5,4,5,5,5,5,4,4,1,1,5,5,5,5,5,5,5,1,2,2,2,2,2,2,2,5,5,5,5,5,5,5,1,5,5,5,5,5,5,6,7,7,6,6,2,4,4,4,5,0.84,Daktari wangu namwamini kwa asilimia mia moja kwa sababu kila shinda ya mwili ninayokuwa nayo nikienda kwake alafu anitibu hiyo shinda huwa inaisha kabisa,6,6,3,6,6,6,6,5,0.833333333,Kinachofanya nihisi wasiwasi sana ni ni ile hali ya kutojua daktari ataniambia shinda ni gani na hiyo shinda inaweza tibiwa kiaje kwa mfano upasuaji,5,5,5,5,5,2,5,2,1,4,4,2,1,4,1,2,20%,2,5,3%,170,0.727272727,Niliweza kusaidia waathiriwa wa ajali iliyokuwa imetokea karibu na nyumbani.Niliweza kusaidia wanakikiji kufahamu umuhimu wa lishe bora,"4'5""",65,1,Yes,10,1-2 hours,3,0 days,2,,,,
